filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
39.ogg,0.14319656789302826,0.3581715524196625,2035.3147621548317,2306.1552808920646,4554.764124631143,0.05754802692047214,-154.00579833984375,40.49538040161133,-25.62745475769043,-4.1864333152771,-37.598236083984375,-16.12055015563965,-36.13387680053711,-27.64972496032715,-29.939208984375,-3.1413607597351074,-1.9720923900604248,7.581882953643799,5.451539993286133,4.950682640075684,0.3919386863708496,-3.2791478633880615,-10.695629119873047,-12.528282165527344,-2.5901565551757812,-2.649686098098755,ney
40.ogg,0.18715357780456543,0.1651228368282318,2322.391313489512,1813.8699119974742,4021.384016574352,0.1233987247242647,-146.74095153808594,67.78216552734375,-68.76712799072266,46.266170501708984,-36.9510498046875,-28.16451644897461,-27.386476516723633,-22.24350929260254,-27.72171974182129,3.0161683559417725,-23.160240173339844,-0.546594500541687,-8.558987617492676,-21.68838882446289,-19.840974807739258,-9.423806190490723,-17.980016708374023,12.36936092376709,3.8758299350738525,23.567888259887695,ney
41.ogg,0.16716641187667847,0.15338033437728882,1686.2376615296484,1279.4630031299785,3078.0397208482486,0.0954332853618421,-287.06317138671875,91.459716796875,-55.41971206665039,4.984393119812012,-20.20699119567871,-21.921354293823242,23.63361930847168,5.099733829498291,-1.5865236520767212,0.06545727699995041,-16.918241500854492,-8.18006420135498,1.8083912134170532,-6.149689197540283,-8.270533561706543,-2.8222577571868896,-4.556594371795654,-0.3594105839729309,4.181366443634033,-2.0541019439697266,ney
42.ogg,0.24719414114952087,0.12327224016189575,2801.995288839182,1634.449634182379,4050.800505363535,0.24479670568885448,-311.3913879394531,16.504959106445312,-71.5918960571289,33.11487579345703,-33.02942657470703,-16.864803314208984,13.395994186401367,-3.454334259033203,-1.0272634029388428,8.478575706481934,-0.005674946587532759,7.978294372558594,20.87344741821289,6.364203929901123,-4.922513484954834,-4.225154876708984,-10.581074714660645,-4.337213516235352,2.233527421951294,1.9812144041061401,ney
43.ogg,0.16147366166114807,0.06353196501731873,2619.210391056814,2576.183760358918,5715.398773098877,0.0686004922116873,-338.1479187011719,15.477828025817871,-22.447668075561523,-6.291865825653076,-29.132776260375977,-6.76474666595459,-19.017955780029297,-1.4014958143234253,1.3448750972747803,18.164031982421875,21.040157318115234,24.519067764282227,9.912495613098145,0.15968289971351624,-11.072492599487305,0.1373475193977356,-1.8381489515304565,-4.399017333984375,-2.7247695922851562,5.2554473876953125,ney
44.ogg,0.16965468227863312,0.07728202641010284,1821.415875913064,1535.0765674700724,3110.3311922528055,0.10070611817917957,-314.0809020996094,75.68733978271484,-63.87272644042969,0.3407554030418396,-27.888883590698242,-15.101502418518066,9.066550254821777,21.592212677001953,20.970109939575195,23.119281768798828,-0.41814789175987244,-7.4130072593688965,-12.301222801208496,-2.148627996444702,9.84305191040039,2.498213529586792,-1.69066321849823,6.533288478851318,3.437772750854492,-5.839394569396973,ney
45.ogg,0.24660071730613708,0.04390720650553703,997.9282746007983,1341.2557476202348,1812.9390374056695,0.041890525227360684,-465.4485168457031,108.6109619140625,6.33261251449585,17.676753997802734,14.212345123291016,8.071249961853027,7.08753776550293,-3.5249173641204834,-11.407977104187012,-6.425520420074463,-3.8851821422576904,-0.5601193904876709,-2.0869626998901367,-8.544697761535645,-10.393218994140625,-3.784853935241699,2.111482620239258,10.307348251342773,14.223358154296875,4.1143717765808105,ney
46.ogg,0.2142421007156372,0.1559695601463318,2776.049873947236,2088.816953525487,4495.80614780863,0.19782571231617646,-161.7111053466797,27.203838348388672,-57.82905578613281,6.4613189697265625,-33.25333023071289,-27.9295597076416,-4.354783058166504,-16.518884658813477,-25.72298812866211,-28.187328338623047,-27.2318115234375,-20.071489334106445,-1.0679893493652344,4.639025688171387,-18.88836097717285,-9.185995101928711,-7.249355316162109,-12.420604705810547,-14.677571296691895,-3.731196641921997,ney
47.ogg,0.28583696484565735,0.10151571780443192,2677.513400977529,1818.901280846082,4341.107083252709,0.1668640703608746,-231.38414001464844,44.5838623046875,-60.342159271240234,35.45458221435547,-32.80261993408203,-5.674219608306885,-11.468791007995605,-4.266458511352539,-18.778003692626953,9.897146224975586,-7.304832458496094,-3.57924747467041,-2.5098717212677,-7.54828405380249,-12.937155723571777,-6.443143844604492,-12.872156143188477,-3.7337241172790527,4.857410430908203,11.953485488891602,ney
48.ogg,0.19550354778766632,0.13238318264484406,2429.708632486899,1783.4208352237017,4033.750608461929,0.14618127781540247,-220.3675994873047,41.49530029296875,-70.7477035522461,30.451202392578125,-40.031951904296875,-31.226428985595703,-16.11109161376953,-12.342035293579102,-7.2826080322265625,16.039649963378906,-7.062595367431641,1.7425098419189453,-6.18092155456543,-16.552104949951172,-13.04934024810791,3.1609349250793457,-3.1106879711151123,16.597013473510742,9.29656982421875,5.653486251831055,ney
49.ogg,0.22193512320518494,0.15261973440647125,2463.651400193849,1936.060585804265,3847.3600688733554,0.16277490385545665,-298.822265625,28.7626953125,-53.2110710144043,8.573039054870605,-10.596627235412598,-10.462347984313965,18.783491134643555,-1.9852502346038818,-5.767783164978027,-0.4818243682384491,-0.39747944474220276,6.889383792877197,24.751344680786133,19.578950881958008,-6.104511260986328,-6.678079128265381,-10.5482177734375,-3.9286112785339355,-1.7567667961120605,1.778739094734192,ney
5.ogg,0.2865261733531952,0.0888834297657013,740.8187461031921,740.4124230243331,1332.0586118904798,0.04976349349361455,-280.85675048828125,212.15823364257812,-13.700773239135742,-0.6388307809829712,10.04092788696289,2.132105588912964,-3.5594961643218994,-8.021285057067871,-7.223395347595215,-0.7555109858512878,-0.9722425937652588,-6.2162017822265625,-7.64516019821167,-8.006768226623535,-8.801106452941895,-5.235349178314209,0.26184356212615967,-2.7384073734283447,-5.481932640075684,-3.0326619148254395,ney
50.ogg,0.35553425550460815,0.030389297753572464,2279.940578034342,2071.5463808884606,4238.707702447756,0.11794902222813468,-387.15789794921875,64.40087127685547,-54.43738555908203,-19.922216415405273,-19.189762115478516,-11.81799030303955,-15.759243965148926,-7.862471580505371,-7.934505462646484,-3.452195405960083,1.710489273071289,-0.8218979239463806,-5.637598991394043,-0.24483223259449005,0.41594910621643066,-1.2034556865692139,-6.00039005279541,-1.54641592502594,-2.8292236328125,-4.65251350402832,ney
51.ogg,0.1502854973077774,0.16436642408370972,1113.791270669889,1442.3651092232412,1854.180454691128,0.04534704249709752,-263.02142333984375,106.78531646728516,-10.555903434753418,5.9392170906066895,-6.193144798278809,-2.312955379486084,-5.081150531768799,-7.71841287612915,-25.10007095336914,-9.049474716186523,-8.64528751373291,1.7869778871536255,15.76339340209961,19.154752731323242,11.134071350097656,8.261468887329102,-10.93216323852539,-19.976613998413086,-11.243127822875977,-0.686799943447113,ney
52.ogg,0.1971047967672348,0.14377878606319427,2342.367573813889,1888.5746908120245,4080.2919936992066,0.11353332708494582,-192.82952880859375,47.22293472290039,-65.61822509765625,30.67979621887207,-33.41377258300781,-21.050264358520508,-21.020353317260742,-16.549453735351562,-20.19268035888672,-0.3007071912288666,-20.377031326293945,-2.042048931121826,-13.603836059570312,-27.36210823059082,-17.357559204101562,-1.7768803834915161,-0.2710414528846741,31.090232849121094,19.611425399780273,23.905527114868164,ney
53.ogg,0.2986540198326111,0.18630950152873993,2649.0655862443227,2377.406996777003,5032.436236213235,0.135546043561339,-67.64888763427734,68.84510040283203,-24.252994537353516,28.769718170166016,-8.107580184936523,3.6122677326202393,-1.0114797353744507,-8.636483192443848,-8.252748489379883,-2.553497314453125,1.9399285316467285,3.1486082077026367,-5.426999092102051,3.242488384246826,-3.3745298385620117,7.315328598022461,2.237236976623535,2.7976953983306885,-2.236448287963867,3.0334718227386475,ney
54.ogg,0.14668241143226624,0.11481869965791702,1075.623354237349,1101.0046140159934,1680.2231732536766,0.057213939749419504,-341.0257263183594,106.0338363647461,-35.53023147583008,-3.385195016860962,-10.634590148925781,-24.39503288269043,-23.567800521850586,-21.08472442626953,-5.109316349029541,15.887553215026855,27.47037124633789,31.54789161682129,19.59567642211914,6.6198649406433105,-1.955717921257019,-11.501062393188477,-8.838417053222656,-4.369312763214111,-6.394649028778076,-2.0132999420166016,ney
55.ogg,0.1841692328453064,0.1593799889087677,2245.0076261282184,1996.2228934749746,4022.1840117368906,0.1231262395994582,-139.66786193847656,79.19059753417969,-33.95909118652344,26.779781341552734,-22.561199188232422,-7.1911702156066895,-0.761568546295166,-16.790699005126953,-6.477310657501221,12.314284324645996,-6.613081932067871,-7.5314788818359375,-9.568248748779297,-12.238213539123535,-8.019390106201172,0.12956440448760986,-6.443049430847168,4.814119815826416,2.9656717777252197,0.6100382804870605,ney
56.ogg,0.15698739886283875,0.14382721483707428,1110.6032544987297,1117.3575059443224,1788.822516568305,0.05737909370162539,-290.6219482421875,121.1484603881836,-40.79425048828125,-0.18987862765789032,-18.4039249420166,-32.83155822753906,-20.537309646606445,-18.082748413085938,-16.29949378967285,3.418311595916748,13.994670867919922,14.739167213439941,16.848743438720703,7.738814830780029,10.239376068115234,3.400057315826416,-7.8287129402160645,-1.5620753765106201,3.0343027114868164,-0.44776248931884766,ney
57.ogg,0.26047298312187195,0.014285214245319366,2569.9813437182434,2460.3373235341155,5111.494091494534,0.09004594076528638,-449.5024108886719,48.36707305908203,-1.7541991472244263,47.464019775390625,-5.380839824676514,-7.331387996673584,4.976892471313477,-4.486875534057617,1.101644515991211,17.214601516723633,12.694677352905273,24.72737693786621,18.417360305786133,11.395378112792969,-5.285081386566162,-2.1000473499298096,-3.39168119430542,1.3707355260849,-5.292347431182861,-4.869503021240234,ney
58.ogg,0.1339276283979416,0.2153596729040146,1814.5810637502611,1997.0235682608309,3627.7030637758803,0.0631303816756966,-228.46044921875,50.6826171875,-35.72877502441406,-16.331350326538086,-34.32438659667969,-16.522127151489258,-20.558799743652344,11.003446578979492,-2.095102310180664,24.312572479248047,18.680233001708984,12.86955738067627,9.801827430725098,-4.524964332580566,-11.743602752685547,8.510107040405273,2.5088565349578857,1.4251974821090698,-0.4089187681674957,10.076055526733398,ney
59.ogg,0.17508117854595184,0.130606010556221,1166.1993997028726,1390.1711868511322,2250.2530596942725,0.04095099954044118,-301.0724792480469,107.25709533691406,-33.59286117553711,15.695454597473145,-11.251675605773926,-11.138957977294922,-10.694147109985352,-15.497284889221191,-23.941965103149414,-15.996078491210938,-7.34735107421875,-7.510863780975342,-1.5411652326583862,-2.865339756011963,1.7221415042877197,8.35490608215332,7.884003162384033,8.1995210647583,4.259782791137695,7.112769603729248,ney
6.ogg,0.24280034005641937,0.03892248868942261,2015.4941800878723,2323.0669489567244,4226.649442029073,0.09950544516737617,-369.2471008300781,93.68411254882812,1.6407145261764526,13.406685829162598,-0.5560684204101562,-9.057479858398438,4.452221393585205,-10.77101993560791,-15.839970588684082,-9.256584167480469,-11.312816619873047,-8.522491455078125,2.8584656715393066,-3.163350820541382,-6.927106857299805,2.975637197494507,-4.551605701446533,-4.4419636726379395,4.536168098449707,-2.644045829772949,ney
60.ogg,0.19224342703819275,0.1417774111032486,2608.0472975555563,2378.156746492736,4550.964147609085,0.08887701359326626,-175.41299438476562,33.41463851928711,-44.442405700683594,17.078792572021484,-10.676259994506836,-22.35515785217285,-2.1484296321868896,-28.462177276611328,-1.609405279159546,-4.863641262054443,-12.119376182556152,18.930370330810547,-25.553804397583008,-4.107675075531006,-17.72469711303711,-8.838882446289062,1.9362915754318237,2.5336084365844727,9.913357734680176,17.79244041442871,ney
61.ogg,0.14459414780139923,0.12216731160879135,990.3280345064338,1139.7955737127656,1635.0484464190693,0.04579828693401703,-329.9485168457031,115.95611572265625,-39.87661361694336,14.163047790527344,-16.257471084594727,-26.024620056152344,-13.335235595703125,-29.276546478271484,-28.793134689331055,-12.55998706817627,0.9572131037712097,7.837049961090088,13.612598419189453,16.26739501953125,17.453290939331055,19.061105728149414,8.220452308654785,-0.4805651307106018,-8.678057670593262,-8.754836082458496,ney
62.ogg,0.361792653799057,0.13217313587665558,2303.5190322513645,2445.587700121819,4919.403586372871,0.10579641241776316,-105.99846649169922,101.24505615234375,-14.069375038146973,3.991564989089966,-9.9935941696167,-3.612488269805908,-1.3736613988876343,-3.8054516315460205,-3.8372111320495605,4.5677170753479,-5.343974590301514,-1.6138836145401,-4.785662651062012,-5.536657810211182,-11.046791076660156,0.6271682381629944,-6.788332462310791,0.5689671039581299,-0.9790933132171631,3.2543885707855225,ney
63.ogg,0.21343030035495758,0.12714670598506927,2407.1171060673405,1752.461351197741,3900.4597477868615,0.13969076528637772,-186.9639434814453,51.748504638671875,-72.9690170288086,46.907413482666016,-34.943729400634766,-30.40972328186035,-20.617420196533203,-9.553868293762207,-27.18889617919922,-0.5638323426246643,-17.940340042114258,-5.626117706298828,-10.635175704956055,-15.357879638671875,-19.547216415405273,-2.744422674179077,-18.6041316986084,4.88433837890625,1.0921785831451416,13.960433006286621,ney
64.ogg,0.20183224976062775,0.1086033433675766,1515.1614306217643,1467.495608069144,2689.4504039280187,0.07171309621710527,-310.50860595703125,89.63668823242188,-45.44935607910156,9.98862075805664,-14.193778038024902,-13.714007377624512,-20.034626007080078,-20.680635452270508,-5.306144714355469,11.307417869567871,20.586925506591797,20.120668411254883,11.848433494567871,10.30985164642334,0.41958555579185486,-9.649401664733887,-3.2056076526641846,-0.4304073452949524,-3.2364890575408936,-3.468862295150757,ney
65.ogg,0.15196450054645538,0.19071747362613678,1571.913367603138,1806.3769677828168,2933.7155935565015,0.05435001148897059,-229.63516235351562,66.52503967285156,-41.73434066772461,-16.096160888671875,-29.93952178955078,-17.155881881713867,-28.630067825317383,-12.567300796508789,-27.526769638061523,3.6801917552948,11.33558177947998,21.14659309387207,31.509475708007812,19.815723419189453,0.9143938422203064,1.7824299335479736,-9.924297332763672,-8.73886489868164,-6.255224227905273,0.6069837212562561,ney
66.ogg,0.21437591314315796,0.21030494570732117,2172.035438169357,1874.0623982287907,3852.5850372786863,0.154859229876161,-153.250244140625,80.38009643554688,-42.29920959472656,18.914920806884766,-13.99099063873291,-15.208165168762207,5.686017036437988,-10.86328125,-25.52865219116211,-16.366653442382812,-9.324572563171387,-0.14165182411670685,3.2494826316833496,1.5094934701919556,-17.07847785949707,-7.726501941680908,-8.62986946105957,-4.5824103355407715,-3.6727888584136963,5.8082594871521,ney
67.ogg,0.2285856157541275,0.12444502860307693,2558.4887956868442,1795.087961575934,4034.1672726090846,0.15728249564628483,-164.23281860351562,51.07969665527344,-80.24581909179688,45.0168571472168,-36.096797943115234,-31.909685134887695,-22.764345169067383,-10.159791946411133,-26.752784729003906,6.19769811630249,-24.213050842285156,-0.32234591245651245,-14.557999610900879,-15.11618709564209,-18.470836639404297,-4.48553991317749,-20.56729507446289,4.748624324798584,-3.9674975872039795,17.394630432128906,ney
68.ogg,0.15926320850849152,0.13878190517425537,1370.2439636118747,1335.7833784549978,2379.627277386078,0.061408925720781736,-259.1439514160156,101.42633056640625,-60.2967414855957,2.4692935943603516,-26.565988540649414,-25.706066131591797,-25.54665184020996,-24.47391128540039,-4.200704097747803,16.700298309326172,21.193567276000977,23.753042221069336,8.356097221374512,-2.9260149002075195,1.8145384788513184,-10.42088508605957,-8.706774711608887,1.0608943700790405,0.16752491891384125,5.359992980957031,ney
69.ogg,0.15115995705127716,0.26732194423675537,1608.7641399001373,1855.431276266786,3055.1315260376355,0.054655754160216716,-172.87632751464844,77.64729309082031,-36.24116516113281,-9.009210586547852,-27.509523391723633,-17.988136291503906,-25.05584716796875,-9.830456733703613,-28.389820098876953,1.452592372894287,0.4115956425666809,9.846487998962402,15.277295112609863,9.331621170043945,-2.61808443069458,4.641557693481445,-4.330816745758057,-3.1942222118377686,-5.935061454772949,3.275947332382202,ney
7.ogg,0.14253707230091095,0.32971957325935364,1593.45549530873,1819.6764884556042,3023.323385043779,0.06428797104779412,-146.43515014648438,84.9803237915039,-31.376384735107422,-4.831251621246338,-35.22712326049805,-16.187667846679688,-25.715133666992188,-3.1954667568206787,-18.10407257080078,-0.605782151222229,-3.32041597366333,-6.8391900062561035,-1.0168993473052979,-6.808818340301514,-16.548002243041992,1.5779284238815308,-0.5247011184692383,3.8259193897247314,10.621506690979004,21.767669677734375,ney
70.ogg,0.1515105813741684,0.19424252212047577,1448.971162925859,1702.0452323395898,2590.86766671101,0.05013159406443499,-228.33596801757812,81.14762878417969,-36.14090347290039,-12.081450462341309,-27.507837295532227,-15.891276359558105,-29.199390411376953,-16.21984100341797,-32.00162124633789,-3.541445016860962,5.601766586303711,11.65216064453125,27.764442443847656,22.593652725219727,8.813718795776367,10.476202964782715,-4.1839375495910645,-4.8650054931640625,-5.951132774353027,-1.2362209558486938,ney
71.ogg,0.14831984043121338,0.1513315886259079,837.6772172562858,1006.7980705746495,1126.4098554203754,0.0438716168005031,-341.3525390625,101.9032974243164,-5.442109107971191,7.941914081573486,-2.5491392612457275,-17.37116241455078,-12.130002975463867,-16.8537540435791,-21.01849937438965,-11.404787063598633,-2.833446502685547,8.818780899047852,19.834169387817383,19.229969024658203,21.922914505004883,20.602041244506836,8.24881649017334,0.46643292903900146,-1.0961742401123047,-2.4214577674865723,ney
72.ogg,0.1876259446144104,0.13621532917022705,2368.0068066506524,1677.6330952421695,3885.4431719233744,0.13233631240325078,-199.0911407470703,54.67840576171875,-84.34806060791016,48.61963653564453,-43.00070571899414,-30.58721351623535,-17.0259952545166,-5.797725200653076,-21.3237361907959,-0.7371193766593933,-14.8180570602417,-7.233363628387451,-9.254500389099121,-21.010034561157227,-19.255657196044922,-3.880735397338867,-6.617712020874023,20.64141845703125,22.129661560058594,28.789575576782227,ney
73.ogg,0.1527496725320816,0.3026542663574219,1588.1157456457283,1792.2255324356254,2907.715750773994,0.05717463537635449,-175.93211364746094,72.83604431152344,-42.003868103027344,-13.598064422607422,-30.84410285949707,-22.738142013549805,-29.7351131439209,-12.063858985900879,-20.627294540405273,13.506197929382324,14.864720344543457,24.586566925048828,24.692182540893555,13.634169578552246,-5.605258464813232,1.9187660217285156,-5.539762496948242,0.4045957326889038,2.346707344055176,6.618508815765381,ney
74.ogg,0.17418605089187622,0.11165229231119156,1204.5091566848068,1357.0033457783986,2201.0033575004836,0.048209459050890094,-268.545654296875,122.80662536621094,-40.514198303222656,12.970220565795898,-9.877902030944824,-13.57178020477295,-16.680343627929688,-20.641481399536133,-20.734739303588867,-6.947885513305664,1.578885555267334,6.329316139221191,6.5136823654174805,10.7652006149292,17.592988967895508,10.736617088317871,5.709218502044678,5.303206443786621,3.3925962448120117,-4.321380615234375,ney
75.ogg,0.16839085519313812,0.1648475080728531,2707.77211053032,2401.431864108327,4733.404711082624,0.08796318691950464,-163.44309997558594,21.900419235229492,-47.650123596191406,15.888185501098633,-16.4283447265625,-21.38768768310547,-3.2249491214752197,-22.8370418548584,-1.0456892251968384,-4.5887017250061035,-6.971212387084961,12.605608940124512,-22.692270278930664,-5.815155506134033,-20.56389808654785,-5.723278522491455,0.5959267616271973,6.418680191040039,15.548456192016602,27.54574966430664,ney
76.ogg,0.17383579909801483,0.11387642472982407,2638.253983335395,2380.099739672627,4637.080293543198,0.09150058049535603,-177.831298828125,40.51018524169922,-39.95991516113281,24.915494918823242,-8.955820083618164,-20.51186752319336,-1.7265923023223877,-28.963645935058594,-7.580132484436035,-7.807950496673584,-12.323482513427734,19.330371856689453,-21.919706344604492,-1.7713037729263306,-16.910966873168945,-9.398086547851562,-0.2969084084033966,-2.2380595207214355,2.282313823699951,5.605622291564941,ney
77.ogg,0.3915499746799469,0.03683485835790634,2530.265776174163,2351.952355529889,5166.527092050842,0.11986624419504643,-419.3310852050781,30.86859703063965,-20.266393661499023,25.75412940979004,-11.436358451843262,9.836016654968262,3.6315040588378906,-1.9410412311553955,-5.751100540161133,5.161924362182617,-5.6065497398376465,2.331526279449463,-3.5348572731018066,-8.013843536376953,-3.2436976432800293,-1.9417762756347656,3.7536704540252686,8.430232048034668,9.289530754089355,8.598749160766602,ney
78.ogg,0.528179407119751,0.023309098556637764,3928.973558096352,2489.430539598302,6662.968043277138,0.3238903317289087,-486.49456787109375,22.640010833740234,-10.304445266723633,-4.637223243713379,-8.7592134475708,-0.23378750681877136,13.710555076599121,10.801837921142578,-0.5859435200691223,-4.50172758102417,-9.333518981933594,-3.4853274822235107,3.242861032485962,-2.6941959857940674,-4.43819522857666,-0.3339172899723053,-2.344522476196289,-1.4215755462646484,3.6862030029296875,-0.3409733772277832,ney
79.ogg,0.1772497147321701,0.19246822595596313,1648.5967930025215,1536.5653142023875,3195.5306770631773,0.06817041166795666,-182.85272216796875,85.82093048095703,-76.75313568115234,23.14143943786621,-19.6742000579834,-10.347942352294922,-18.929269790649414,-22.87708854675293,-15.636992454528809,-12.248292922973633,-9.872063636779785,-12.816811561584473,-8.6620454788208,-12.322139739990234,-1.0134028196334839,5.380884170532227,4.851632595062256,5.68071985244751,-3.4283103942871094,-4.268248558044434,ney
8.ogg,0.23138806223869324,0.12861524522304535,2676.7661609428924,2204.045363643429,4806.054271780669,0.12184091101489938,-160.16629028320312,32.22846221923828,-53.62177276611328,-1.0985275506973267,-39.98790740966797,-9.333045959472656,-6.578579902648926,-11.333541870117188,-4.612758159637451,10.293191909790039,-13.16525936126709,2.389618158340454,-14.166783332824707,-11.33085823059082,-11.462334632873535,4.450806140899658,5.835805892944336,21.67901039123535,21.98208999633789,18.702056884765625,ney
80.ogg,0.2400406002998352,0.05600138381123543,2913.734784094518,2208.4730939111405,5126.902331656347,0.13957625350715944,-259.4461975097656,32.200538635253906,-44.73329162597656,24.061006546020508,-37.747352600097656,-6.241728782653809,-13.648337364196777,-14.089322090148926,-0.6136440634727478,-2.3210699558258057,-1.175802230834961,0.777073323726654,-12.09725284576416,-10.038520812988281,-14.578171730041504,-6.513434410095215,-9.427474975585938,1.529717206954956,1.2116398811340332,19.606128692626953,ney
81.ogg,0.1692369133234024,0.388167142868042,2961.9947777591724,2619.1029055502104,6179.729298689048,0.10437049511416409,-145.854736328125,2.0108377933502197,-41.29999542236328,-32.078285217285156,-43.58467483520508,-13.469744682312012,-17.861576080322266,7.9888691902160645,1.6971735954284668,10.738993644714355,1.3441938161849976,-5.924528121948242,-19.493684768676758,-10.075419425964355,-2.9534783363342285,2.8373382091522217,-7.293629169464111,-2.158571720123291,6.288206100463867,3.1381025314331055,ney
82.ogg,0.15960891544818878,0.058707304298877716,1976.4657746149446,2110.0941418096554,3898.1347618457335,0.061279296875,-341.13299560546875,56.24726867675781,-34.976219177246094,-4.939554214477539,-29.42845344543457,-17.714170455932617,-34.51316833496094,-29.958452224731445,-26.95909881591797,-4.99229621887207,-6.261080265045166,14.779218673706055,4.4928436279296875,2.770338296890259,2.04412841796875,-3.8219337463378906,-19.350793838500977,-1.683119773864746,-8.969483375549316,-15.998760223388672,ney
83.ogg,0.1649753749370575,0.1601475328207016,2583.260523569976,2502.028816316783,5236.793333827158,0.08161704237616099,-172.72630310058594,23.993974685668945,-34.150543212890625,6.4904046058654785,-30.6112003326416,-3.4167778491973877,-13.941755294799805,-18.0168399810791,-5.444072723388672,-3.5861809253692627,-1.3143408298492432,-12.685980796813965,-15.752738952636719,-13.61954116821289,-6.200126647949219,9.84354019165039,23.754310607910156,26.164941787719727,28.048480987548828,17.36200714111328,ney
84.ogg,0.38086649775505066,0.06048461049795151,4439.582166630656,2692.425206021191,7894.885594040247,0.28818911147929566,-252.22506713867188,-53.75484848022461,-40.508949279785156,27.05825424194336,-4.550032138824463,-14.753108024597168,-19.338403701782227,-23.109420776367188,-15.903562545776367,-8.648953437805176,-24.82456398010254,-19.058284759521484,-20.00554656982422,-14.132518768310547,-10.071444511413574,-2.551222085952759,-12.434355735778809,8.483366012573242,0.015815947204828262,7.861310958862305,ney
85.ogg,0.23694561421871185,0.12139012664556503,2540.2426597378753,2290.650847855926,4686.754993167086,0.08506562318595201,-231.562255859375,35.57075881958008,-35.05729293823242,38.26865005493164,-7.802873611450195,-8.829095840454102,-7.267688274383545,-8.264211654663086,-14.27849292755127,5.847808361053467,-17.31635093688965,-17.2363338470459,0.572311282157898,-6.838540077209473,-6.12617826461792,-6.652195453643799,-11.401226997375488,-2.7847721576690674,10.350915908813477,27.602689743041992,ney
86.ogg,0.2032279521226883,0.11486689001321793,719.7712764749497,921.7340920643315,1039.8603787732197,0.04894301470588235,-373.5943603515625,124.2187271118164,55.182613372802734,9.938251495361328,-13.092429161071777,-9.137596130371094,5.230687141418457,0.9415538311004639,-10.690631866455078,-14.214553833007812,-12.284638404846191,-6.330380439758301,1.354721188545227,5.823266983032227,3.6682276725769043,1.0922881364822388,2.65120005607605,0.2588784992694855,-3.2441134452819824,-1.7400580644607544,ney
87.ogg,0.15165160596370697,0.08151161670684814,1751.193133237383,1683.356656564951,3103.7312321618615,0.08147343024380804,-436.60650634765625,39.30360794067383,-11.272172927856445,17.616052627563477,-4.396385192871094,-14.974079132080078,-3.458815813064575,4.583713054656982,1.070574402809143,9.966715812683105,8.628046035766602,5.084650993347168,7.8031325340271,13.560567855834961,3.4049432277679443,2.330068588256836,1.945319652557373,5.2086501121521,-4.552497386932373,-8.486852645874023,ney
88.ogg,0.21102270483970642,0.21279169619083405,2733.896918268457,2304.025615935291,4963.011656014174,0.15091594306308048,-88.50908660888672,53.19300079345703,-30.504323959350586,25.71232795715332,-14.32979679107666,0.7519906163215637,10.095785140991211,-8.478525161743164,-19.09260368347168,-18.77216148376465,-9.477110862731934,4.9877610206604,8.747842788696289,2.434298515319824,-12.99609661102295,-2.5155601501464844,-7.845532417297363,-0.9887406229972839,1.6478697061538696,-2.50019907951355,ney
89.ogg,0.3096311092376709,0.20237985253334045,2538.975171324722,2447.623814919669,5025.519611370452,0.12670180376838236,-77.45966339111328,73.0951156616211,-14.396747589111328,19.5657901763916,-9.904513359069824,1.9275293350219727,5.503814220428467,0.6290985941886902,-12.534497261047363,-7.475971221923828,-9.173931121826172,-0.8440086245536804,2.6433751583099365,4.9694905281066895,-6.035741329193115,0.5087595582008362,-1.926663875579834,1.3611477613449097,-2.2747814655303955,-1.1238092184066772,ney
9.ogg,0.17229679226875305,0.1602453887462616,1363.4673528731264,1259.260048625173,2237.0198063806115,0.0764870658378483,-252.7817840576172,121.63680267333984,-76.08550262451172,-20.847620010375977,-14.241588592529297,-25.55358123779297,-15.086965560913086,-14.011555671691895,-18.072513580322266,13.768092155456543,-8.996319770812988,-10.132346153259277,-11.41521167755127,-23.64284324645996,-9.692129135131836,2.903135299682617,7.298203945159912,15.316433906555176,28.103179931640625,13.703011512756348,ney
90.ogg,0.2590266764163971,0.19678550958633423,2863.3507993531716,2536.1915512155742,5498.683416880322,0.16240831499129257,-76.56026458740234,59.293609619140625,-15.505617141723633,24.627708435058594,-7.188406944274902,3.415022373199463,-1.0488306283950806,-10.12152099609375,-6.7711334228515625,-4.197582244873047,-4.307825088500977,-4.999290466308594,-4.968689441680908,3.2468624114990234,-3.722259521484375,5.9010138511657715,-2.2336297035217285,-3.3293449878692627,-8.168499946594238,0.5148792862892151,ney
91.ogg,0.293205589056015,0.1907280832529068,2423.7119160810857,2299.2378481919814,4492.289502406637,0.13921722317627708,-103.84827423095703,80.66737365722656,-11.745543479919434,27.80276107788086,-0.8324161767959595,-2.281059980392456,2.9982171058654785,-1.7642557621002197,-10.176600456237793,1.455880045890808,-2.843040704727173,-1.5871833562850952,-1.2953330278396606,1.0021312236785889,-9.950226783752441,2.248129367828369,-0.67120361328125,2.457010269165039,1.22251296043396,-2.506340742111206,ney
